"country","year","KEI_Index","prediction(KEI_Index)"
"Israel",2017,,7.193265296757366
"Malaysia",1995,,5.088850135931722
"Malaysia",1996,,5.892229248179931
"Malaysia",1997,,5.186585693658266
"Malaysia",1998,,5.849973055670545
"Malaysia",1999,,5.6213486970763045
"Malaysia",2000,6.37,5.8884623753394845
"Malaysia",2001,,5.272991019802778
"Malaysia",2002,,5.868430043677111
"Malaysia",2003,,6.0340864358237685
"Malaysia",2004,,5.994052001592841
"Malaysia",2005,,6.005354012632191
"Malaysia",2006,,5.905737002744903
"Malaysia",2007,6.23,5.830381485815877
"Malaysia",2008,6.06,5.6764824445673225
"Malaysia",2009,,5.665305445766622
"Malaysia",2010,,5.85290044213146
"Malaysia",2011,,5.8577380464255375
"Malaysia",2012,6.1,5.950329271032527
"Malaysia",2013,,5.739963361922826
"Malaysia",2014,,5.954337047582118
"Malaysia",2015,,5.924464837714584
"Malaysia",2016,,5.898795412497437
"Malaysia",2017,,5.880579285055158
"Mexico",1995,,5.156918687908014
"Mexico",1996,,4.706076155821433
"Mexico",1997,,5.0442380084735525
"Mexico",1998,,4.961726127674458
"Mexico",1999,,5.919497029896807
"Mexico",2000,5.43,4.942173150116878
"Mexico",2001,,6.014932580326446
"Mexico",2002,,5.3441459025205
"Mexico",2003,,5.30200693900758
"Mexico",2004,,5.32191691629422
"Mexico",2005,,5.173348926620081
"Mexico",2006,,5.047300795908239
"Mexico",2007,5.35,5.200191881215415
"Mexico",2008,5.45,5.156518614273643
"Mexico",2009,,5.149489650465959
"Mexico",2010,,5.200338813742595
"Mexico",2011,,5.236152477561919
"Mexico",2012,5.07,5.309631770865708
"Mexico",2013,,5.27666389030752
"Mexico",2014,,5.31546749151841
"Mexico",2015,,5.509867836311868
"Mexico",2016,,5.439950176006544
"Mexico",2017,,5.194752710199644
"Pakistan",1995,,3.9755938630610252
"Pakistan",1996,,3.581986834819886
"Pakistan",1997,,3.527656887701485
"Pakistan",1998,,3.585395200322944
"Pakistan",1999,,3.6178925657705006
"Pakistan",2000,2.12,1.9776904380397473
"Pakistan",2001,,2.1694262108324827
"Pakistan",2002,,2.050029636756326
"Pakistan",2003,,1.6160171454758734
"Pakistan",2004,,1.6870210991958965
"Pakistan",2005,,1.7406387341037854
"Pakistan",2006,,1.8709026245556495
"Pakistan",2007,1.89,1.9027239896841843
"Pakistan",2008,2.24,1.8294221495557874
"Pakistan",2009,,1.8780745961188705
"Pakistan",2010,,1.8857037303946127
"Pakistan",2011,,1.79318725308653
"Pakistan",2012,2.45,1.754568100762182
"Pakistan",2013,,1.758880848981529
"Pakistan",2014,,1.7566818180360109
"Pakistan",2015,,1.7744757776757702
"Pakistan",2016,,1.7627851355913382
"Pakistan",2017,,2.0828851024589063
"Peru",1995,4.93,4.764980860083131
"Peru",1996,,4.4469400824951695
"Peru",1997,,4.550270907592632
"Peru",1998,,4.880932121941366
"Peru",1999,,4.692207668282334
"Peru",2000,4.99,4.5606044928592
"Peru",2001,,4.68973496185173
"Peru",2002,,4.257945518902516
"Peru",2003,,4.074259561041348
"Peru",2004,,4.206784626116604
"Peru",2005,,3.9886589090427207
"Peru",2006,,4.193096058484168
"Peru",2007,4.43,4.584033260941538
"Peru",2008,4.64,4.431793040719969
"Peru",2009,,4.593003109986403
"Peru",2010,,4.635940737477795
"Peru",2011,,4.605222731245654
"Peru",2012,5.01,4.759821563994923
"Peru",2013,,4.697700902768222
"Peru",2014,,4.480141503261828
"Peru",2015,,4.296038307792756
"Peru",2016,,4.644149154982627
"Peru",2017,,4.698464164009054
"Philippines",1995,,4.557455324229998
"Philippines",1996,,4.957362911609324
"Philippines",1997,,4.869601774849178
"Philippines",1998,,4.985384410990165
"Philippines",1999,,4.5494661060691985
"Philippines",2000,4.59,4.19260342572359
"Philippines",2001,,4.619377027820511
"Philippines",2002,,4.400128601289833
"Philippines",2003,,4.348392101220272
"Philippines",2004,,4.08006120328114
"Philippines",2005,,4.143973421328665
"Philippines",2006,,3.972658802099112
"Philippines",2007,4.48,3.8421119106042387
"Philippines",2008,4.25,3.7973189192590833
"Philippines",2009,,3.7857613500761658
"Philippines",2010,,3.776286791762816
"Philippines",2011,,3.844776884599712
"Philippines",2012,3.94,4.041581616077184
"Philippines",2013,,4.2030270145621
"Philippines",2014,,4.286979474538048
"Philippines",2015,,4.386795421162777
"Philippines",2016,,4.317715182741564
"Philippines",2017,,4.079532254739944
"Poland",1995,6.69,6.544191018316209
"Poland",1996,,6.959552536779666
"Poland",1997,,6.114344585441394
"Poland",1998,,7.175996953857318
"Poland",1999,,6.696839889616469
"Poland",2000,7.23,7.195045241842388
"Poland",2001,,7.245970782679744
"Poland",2002,,7.348594865794656
"Poland",2003,,7.265613620995368
"Poland",2004,,7.197998337338879
"Poland",2005,,7.23276452540877
"Poland",2006,,7.315622596410605
"Poland",2007,7.24,7.384586097171959
"Poland",2008,7.38,7.395701286284321
"Poland",2009,7.41,7.521766177281455
"Poland",2010,,7.503076270523829
"Poland",2011,,7.499381185891435
"Poland",2012,7.41,7.390375725567302
"Poland",2013,,7.6619605597062534
"Poland",2014,,7.687899076943858
"Poland",2015,,7.576724794116444
"Poland",2016,,7.44786549034296
"Poland",2017,,6.5637383413537425
"Qatar",1995,,5.938896623525157
"Qatar",1996,,5.872907476347583
"Qatar",1997,,5.825218932202063
"Qatar",1998,,5.743202549590562
"Qatar",1999,,6.054417803764771
"Qatar",2000,6.01,5.947913114764166
"Qatar",2001,,6.04703537875662
"Qatar",2002,,5.927329292168617
"Qatar",2003,,5.9207095071886835
"Qatar",2004,,5.825249957633159
"Qatar",2005,,5.940844995102042
"Qatar",2006,,5.808224312076771
"Qatar",2007,6.17,5.690012960506651
"Qatar",2008,6.15,5.886639578831272
"Qatar",2009,,6.201311233716185
"Qatar",2010,,6.300292148591533
"Qatar",2011,,6.320197024113616
"Qatar",2012,5.84,6.0449180616217575
"Qatar",2013,,6.000382787313709
"Qatar",2014,,5.996027036590059
"Qatar",2015,,6.132079799234012
"Qatar",2016,,6.099266703396291
"Qatar",2017,,5.56174329567687
"Russian Federation",1995,,5.964387529930578
"Russian Federation",1996,,5.244111597085171
"Russian Federation",1997,,5.339009080863179
"Russian Federation",1998,,5.096956267359847
"Russian Federation",1999,,5.443283938974796
"Russian Federation",2000,5.28,5.119260264227369
"Russian Federation",2001,,5.630587815292889
"Russian Federation",2002,,5.379190798637152
"Russian Federation",2003,,5.223511224040291
"Russian Federation",2004,,5.069158320907574
"Russian Federation",2005,,4.968703099227314
"Russian Federation",2006,,4.871186920829052
"Russian Federation",2007,5.94,5.027737863251022
"Russian Federation",2008,5.58,4.9477457645404606
"Russian Federation",2009,,5.258553759479062
"Russian Federation",2010,,5.198589264828376
"Russian Federation",2011,,5.698562702177704
"Russian Federation",2012,5.78,5.918022918996218
"Russian Federation",2013,,6.02628410164338
"Russian Federation",2014,,5.982473034729047
"Russian Federation",2015,,5.926819022109957
"Russian Federation",2016,,5.883372329131136
"Russian Federation",2017,,5.099911905676642
"Saudi Arabia",1995,,4.728554527833726
"Saudi Arabia",1996,,4.518953373053467
"Saudi Arabia",1997,,4.369854497186452
"Saudi Arabia",1998,,4.22149761118703
"Saudi Arabia",1999,,4.421994286069934
"Saudi Arabia",2000,4.6,4.365538675766711
"Saudi Arabia",2001,,4.379173811281317
"Saudi Arabia",2002,,4.923726370107962
"Saudi Arabia",2003,,4.800284887790894
"Saudi Arabia",2004,,4.616909113861784
"Saudi Arabia",2005,,4.5878137660959855
"Saudi Arabia",2006,,4.6392185361049085
"Saudi Arabia",2007,4.76,4.96901841862054
"Saudi Arabia",2008,5.15,4.956073616684034
"Saudi Arabia",2009,,5.300712374661057
"Saudi Arabia",2010,,5.043889816951334
"Saudi Arabia",2011,,5.1221194472507685
"Saudi Arabia",2012,5.96,5.694992662920731
"Saudi Arabia",2013,,6.053806649223054
"Saudi Arabia",2014,,5.933767099102109
"Saudi Arabia",2015,,5.798325498720539
"Saudi Arabia",2016,,5.823367377371341
"Saudi Arabia",2017,,4.8764417127274235
"Thailand",1995,,5.440630938860949
"Thailand",2000,5.47,5.290848048956394
"Thailand",2007,5.41,5.562964242808346
"Thailand",2008,5.44,5.345568874955072
"Thailand",2009,,5.798958782638767
"Thailand",2012,5.21,4.656054674933655
"Turkey",1995,5.12,5.4604692614814905
"Turkey",1996,,5.313946730532783
"Turkey",1997,,5.729600021018378
"Turkey",1998,,5.52573211058751
"Turkey",1999,,5.293051145314806
"Turkey",2000,5.42,5.171376531786443
"Turkey",2001,,5.463333531795029
"Turkey",2002,,5.325497220532718
"Turkey",2003,,5.313187604936174
"Turkey",2004,,5.203473580004051
"Turkey",2005,,5.26051734485299
"Turkey",2006,,5.340020689450453
"Turkey",2007,5.56,5.561208132696006
"Turkey",2008,5.68,5.56196227188162
"Turkey",2009,5.55,5.350775762211245
"Turkey",2010,,5.4719003905187025
"Turkey",2011,,5.523086503190264
"Turkey",2012,5.16,5.380658152008618
"Turkey",2013,,5.743567761388484
"Turkey",2014,,5.692194760483804
"Turkey",2015,,5.528263900717026
"Turkey",2016,,5.473261805030226
"Turkey",2017,,4.609205566742111
"United Arab Emirates",1995,,5.969585458601982
"United Arab Emirates",1996,,6.523237520438897
"United Arab Emirates",1997,,6.611743801095018
"United Arab Emirates",1998,,6.495431316029265
"United Arab Emirates",1999,,6.800107797954636
"United Arab Emirates",2000,6.05,6.669042957888326
"United Arab Emirates",2001,,6.977413003141485
"United Arab Emirates",2002,,6.637096842067001
"United Arab Emirates",2003,,6.374043265380925
"United Arab Emirates",2004,,6.115779258986603
"United Arab Emirates",2005,,6.235359208075119
"United Arab Emirates",2006,,6.573312285970519
"United Arab Emirates",2007,5.78,6.440363909539959
"United Arab Emirates",2008,6.66,6.382123802155403
"United Arab Emirates",2009,,6.244322428291468
"United Arab Emirates",2010,,5.932072553475024
"United Arab Emirates",2011,,6.448220409298519
"United Arab Emirates",2012,6.94,6.440653323060194
"United Arab Emirates",2013,,6.9395244188084035
"United Arab Emirates",2014,,6.755794506640222
"United Arab Emirates",2015,,6.923359641670268
"United Arab Emirates",2016,,6.878978180865762
"United Arab Emirates",2017,,6.405497555209555
